Datetime,Dew_Point_F,Humidity,Temperature_F,Wind_Speed_MPH,Low_Income,High_Income,Middle_Income,Overall
11/27/12 15:00,42.8,93,44.6,12.7,0.370196894,0.573823529,0.448550434,0.472531958
11/27/12 16:00,41,87,44.6,11.5,0.417692734,0.608420037,0.494604542,0.514507852
11/27/12 17:00,41,87,44.6,10.4,0.521273988,0.708275529,0.650502338,0.630882353
11/27/12 18:00,39.2,81,44.6,10.4,0.617313367,0.837858786,0.748235805,0.740706979
11/27/12 19:00,39.2,81,44.6,11.5,0.63686563,0.9369816,0.803994656,0.801822551
11/27/12 20:00,39.2,81,44.6,10.4,0.601614103,0.926394761,0.777060828,0.778699982
11/27/12 21:00,39.2,81,44.6,10.4,0.578373681,0.880609374,0.723664438,0.73825306
11/27/12 22:00,39.2,87,42.8,10.4,0.525689961,0.82495818,0.674955214,0.685417534
11/27/12 23:00,39.2,87,42.8,9.2,0.447838602,0.709876839,0.555195057,0.581313368
11/28/12 0:00,39.2,87,42.8,9.2,0.341282464,0.514990809,0.407227789,0.428352694
11/28/12 1:00,39.2,87,42.8,9.2,0.327533259,0.431944904,0.341899199,0.372958212
11/28/12 2:00,39.2,87,42.8,6.9,0.262783814,0.355323232,0.264646195,0.300072263
11/28/12 3:00,39.2,87,42.8,9.2,0.218740576,0.315017906,0.226427904,0.259106934
11/28/12 4:00,39.2,87,42.8,8.1,0.199632834,0.296386593,0.21926235,0.243461033
11/28/12 5:00,39.2,87,42.8,8.1,0.200930117,0.297762167,0.225458611,0.246128856
11/28/12 6:00,39.2,87,42.8,8.1,0.231142064,0.335325528,0.265921228,0.282075027
11/28/12 7:00,37.4,81,42.8,8.1,0.301421753,0.448780992,0.378600801,0.381115553
11/28/12 8:00,37.4,81,42.8,8.1,0.400641509,0.597566575,0.505096128,0.507500913
11/28/12 9:00,39,80,43,10.4,0.412974473,0.619854453,0.502712283,0.519767433
11/28/12 10:00,39.2,87,42.8,9.2,0.380739734,0.601544537,0.473667556,0.493941402
11/28/12 11:00,37.4,81,42.8,10.4,0.352992794,0.564013315,0.457047397,0.465306022
11/28/12 12:00,39.2,81,44.6,11.5,0.373915188,0.553486684,0.448160881,0.465580657
11/28/12 13:00,39.2,81,44.6,9.2,0.389401885,0.56969146,0.45102203,0.47790146
11/28/12 14:00,39.2,81,44.6,10.4,0.379363636,0.577018365,0.450687583,0.477417518
11/28/12 15:00,39.2,81,44.6,9.2,0.380776607,0.556568412,0.453291722,0.470466789
11/28/12 16:00,37.4,76,44.6,8.1,0.423982261,0.621644169,0.497178905,0.522550912
11/28/12 17:00,37.4,76,44.6,10.4,0.517773836,0.731657326,0.627283711,0.63269812
11/28/12 18:00,35.6,76,42.8,11.5,0.606462828,0.846864033,0.738194779,0.73836044
11/28/12 19:00,35.6,81,41,10.4,0.652256098,0.929738632,0.792708278,0.800910385
11/28/12 20:00,33.8,76,41,6.9,0.639393016,0.934004593,0.779393858,0.794729877
11/28/12 21:00,33,73,39,8.1,0.586603103,0.901786403,0.743188252,0.754648111
11/28/12 22:00,32,75,39.2,8.1,0.533069883,0.843395038,0.681885848,0.697090361
11/28/12 23:00,32,75,39.2,8.1,0.463840266,0.744937529,0.581332443,0.607679628
11/29/12 0:00,32,81,37.4,6.9,0.359794232,0.540589532,0.435992656,0.452496806
11/29/12 1:00,30.2,81,35.6,6.9,0.342416204,0.45794447,0.369416834,0.395748814
11/29/12 2:00,30.2,81,35.6,8.1,0.275156961,0.370409821,0.289474282,0.316950904
11/29/12 3:00,32,87,35.6,8.1,0.235739878,0.323123967,0.249788243,0.274322015
11/29/12 4:00,32,87,35.6,8.1,0.211687188,0.308603947,0.235854376,0.256834094
11/29/12 5:00,32,87,35.6,6.9,0.204870771,0.305499312,0.247054776,0.256416499
11/29/12 6:00,32,87,35.6,6.9,0.233817526,0.347603029,0.288941216,0.294131228
11/29/12 7:00,32,87,35.6,5.8,0.314859678,0.465388251,0.397239145,0.397233072
11/29/12 8:00,32,87,35.6,5.8,0.397657793,0.63852547,0.517108217,0.52608779
11/29/12 9:00,31,82,35,6.9,0.409962285,0.638437816,0.525235136,0.532322504
11/29/12 10:00,32,81,37.4,4.6,0.390462562,0.587843047,0.4809666,0.493688812
11/29/12 11:00,33.8,81,39.2,5.8,0.363470882,0.560784764,0.466185037,0.470006753
11/29/12 12:00,33.8,76,41,4.6,0.364930116,0.536696511,0.426722779,0.450109164
11/29/12 13:00,33.8,70,42.8,5.8,0.37372213,0.528050965,0.447261857,0.45517835
11/29/12 14:00,35.6,76,42.8,5.8,0.354004437,0.522350321,0.433441177,0.442646887
11/29/12 15:00,33.8,70,42.8,4.6,0.351809761,0.525999541,0.4369165,0.444323476
11/29/12 16:00,33.8,76,41,5.8,0.390140876,0.567317264,0.480874416,0.485379701
11/29/12 17:00,33.8,76,41,4.6,0.522036051,0.725620468,0.666534403,0.642482205
11/29/12 18:00,33,77,38,4.6,0.618280089,0.853305325,0.77972211,0.755841913
11/29/12 19:00,33.8,81,39.2,4.6,0.657654465,0.944070248,0.810913159,0.813412377
11/29/12 20:00,32,81,37.4,3.5,0.615582917,0.961863636,0.799970608,0.803649324
11/29/12 21:00,32,87,35.6,3.5,0.587261231,0.925329051,0.757152305,0.768129403
11/29/12 22:00,32,87,35.6,3.5,0.542117581,0.849698944,0.69484302,0.706171199
11/29/12 23:00,32,87,35.6,5.8,0.476160288,0.728391185,0.595087508,0.608944688
11/30/12 0:00,30,93,31,2.3,0.360272324,0.535545455,0.448086898,0.453957824
11/30/12 1:00,30.2,93,32,4.6,0.344288963,0.46050023,0.371640802,0.39796621
11/30/12 2:00,28.4,87,32,3.5,0.283423184,0.37691682,0.301014716,0.325392766
11/30/12 3:00,28.4,93,30.2,4.6,0.240612313,0.345682591,0.265920401,0.289301552
11/30/12 4:00,28.4,93,30.2,4.6,0.21271381,0.31653168,0.250784615,0.264399562
11/30/12 5:00,30.2,100,30.2,3.5,0.21624071,0.318402663,0.256814047,0.267951059
11/30/12 6:00,28.4,93,30.2,3.5,0.246952302,0.359849403,0.297173913,0.305566472
11/30/12 7:00,28.4,93,30.2,4.6,0.318323904,0.47721258,0.412199331,0.407148466
11/30/12 8:00,30.2,93,32,2.3,0.404033833,0.645146465,0.542617392,0.537767531
11/30/12 9:00,30.2,93,32,5.8,0.416249585,0.656257117,0.53412316,0.543891507
11/30/12 10:00,32,93,33.8,4.6,0.392352745,0.628984841,0.493420736,0.514041278
11/30/12 11:00,32,81,37.4,4.6,0.362910705,0.585036271,0.471934448,0.481022462
11/30/12 12:00,32,75,39.2,4.6,0.376714365,0.571347267,0.453761873,0.475143927
11/30/12 13:00,32,70,41,5.8,0.374097615,0.559006887,0.474503679,0.475054419
11/30/12 14:00,32,75,39.2,4.6,0.365843039,0.551626091,0.459984615,0.46542137
11/30/12 15:00,33.8,81,39.2,5.8,0.357098724,0.564943985,0.461694983,0.46832195
11/30/12 16:00,32,81,37.4,6.9,0.412704936,0.619822313,0.496567224,0.517978086
11/30/12 17:00,33.8,81,39.2,2.3,0.542469772,0.783646465,0.661355184,0.670851169
11/30/12 18:00,33,81,37,3.5,0.623100499,0.870578054,0.776298997,0.763407015
11/30/12 19:00,33.8,87,37.4,3.5,0.641747643,0.931979798,0.811492976,0.803525383
11/30/12 20:00,33.8,87,37.4,2.3,0.633650582,0.933129936,0.798547157,0.797782505
11/30/12 21:00,32,90,34,3.5,0.584726567,0.880848944,0.748071572,0.747099708
11/30/12 22:00,32,87,35.6,3.5,0.545568497,0.821046833,0.692002006,0.695113769
11/30/12 23:00,32,87,35.6,2.3,0.493057127,0.702864096,0.580953846,0.600501461
12/1/12 0:00,30.2,87,33.8,2.3,0.404616195,0.567886134,0.451378595,0.482321037
12/1/12 1:00,30.2,93,32,3.5,0.36556541,0.496391643,0.398296123,0.426519167
12/1/12 2:00,30.2,100,30.2,2.3,0.289782706,0.409802571,0.32184024,0.346256115
12/1/12 3:00,28.4,93,30.2,5.8,0.244072062,0.359679063,0.281582219,0.300280029
12/1/12 4:00,30.2,100,30.2,3.5,0.226699002,0.338099173,0.263187834,0.280955458
12/1/12 5:00,30.2,100,30.2,3.5,0.223553769,0.329455923,0.26173262,0.276085798
12/1/12 6:00,31,99,31,3.5,0.230044346,0.350125804,0.284212567,0.292580504
12/1/12 7:00,30.2,100,30.2,4.6,0.268289911,0.415036731,0.343889038,0.347280577
12/1/12 8:00,30.2,100,30.2,5.8,0.338797672,0.504841139,0.453625,0.436173421
12/1/12 9:00,30.2,100,30.2,5.8,0.43156929,0.629438016,0.534384616,0.538318788
12/1/12 10:00,32,100,32,5.8,0.461332594,0.650741046,0.582859532,0.569825269
12/1/12 11:00,35.6,100,35.6,8.1,0.465601995,0.657479339,0.556133021,0.56661391
12/1/12 12:00,35.6,87,39.2,11.5,0.481388027,0.660581726,0.586335562,0.581294086
12/1/12 13:00,37.4,87,41,16.1,0.4854551,0.701963269,0.60284893,0.60359602
12/1/12 14:00,37.4,81,42.8,10.4,0.467253326,0.67567539,0.582227941,0.58151862
12/1/12 15:00,33.8,70,42.8,9.2,0.480112528,0.684853076,0.597375669,0.593539066
12/1/12 16:00,33.8,70,42.8,5.8,0.507552106,0.723067953,0.624966577,0.625304126
12/1/12 17:00,32,70,41,8.1,0.580728381,0.837281452,0.740735963,0.726428259
12/1/12 18:00,32,71,38,6.9,0.644313193,0.967759412,0.820354278,0.820987769
12/1/12 19:00,32,81,37.4,5.8,0.637177383,1.007528466,0.815846925,0.833218693
12/1/12 20:00,32,87,35.6,6.9,0.626031597,0.959233701,0.780825535,0.800782585
12/1/12 21:00,30,77,35,5.8,0.58605377,0.89389348,0.739126336,0.750250821
12/1/12 22:00,30.2,81,35.6,8.1,0.543407428,0.823615702,0.681909091,0.692639284
12/1/12 23:00,30.2,87,33.8,6.9,0.480992239,0.721690083,0.611458556,0.612320737
12/2/12 0:00,28,81,32,3.5,0.404915742,0.58603537,0.495024749,0.501521001
12/2/12 2:00,26.6,93,28.4,5.8,0.301768718,0.444539945,0.339416444,0.36882673
12/2/12 3:00,28,85,31,4.6,0.253325014,0.39249449,0.288649733,0.318316232
12/2/12 4:00,26.6,93,28.4,5.8,0.229484747,0.360584481,0.261339572,0.290319153
12/2/12 5:00,26.6,93,28.4,6.9,0.218788686,0.350422406,0.258400401,0.281954172
12/2/12 6:00,24.8,93,26.6,6.9,0.230960067,0.363397612,0.277151738,0.296242469
12/2/12 7:00,26.6,93,28.4,4.6,0.265362729,0.428623507,0.322548797,0.345905423
12/2/12 8:00,26.6,86,30.2,3.5,0.309405435,0.495049587,0.412589572,0.411413182
12/2/12 9:00,28.4,93,30.2,6.9,0.411237937,0.608286042,0.531454546,0.522432901
12/2/12 10:00,30.2,87,33.8,6.9,0.470327413,0.686240129,0.595074198,0.590283418
12/2/12 11:00,30.2,75,37.4,6.9,0.492810316,0.707412764,0.609346925,0.609980829
12/2/12 12:00,31,64,39,6.9,0.508834165,0.678803948,0.622551471,0.60748585
12/2/12 13:00,32,70,41,8.1,0.539369938,0.707798439,0.652269385,0.63718532
12/2/12 14:00,32,66,42.8,5.8,0.528999446,0.715838384,0.626934492,0.630048567
12/2/12 15:00,32,75,39.2,6.9,0.500762618,0.703628558,0.633472594,0.617683586
12/2/12 16:00,30.2,75,37.4,4.6,0.558403772,0.745974748,0.68854278,0.66854026
12/2/12 17:00,30.2,75,37.4,5.8,0.652716029,0.867907714,0.816850935,0.783121965
12/2/12 18:00,32,68,39,5.8,0.692523572,0.99645822,0.861070856,0.859424503
12/2/12 19:00,32,81,37.4,8.1,0.712024417,1.046486227,0.890960561,0.89393572
12/2/12 20:00,32,81,37.4,5.8,0.663785794,1.034659322,0.852336231,0.862805881
12/2/12 21:00,32,81,37.4,5.8,0.617500555,0.990864095,0.787006017,0.812308072
12/2/12 22:00,32,81,37.4,6.9,0.566650027,0.872765381,0.713406417,0.728466131
12/2/12 23:00,33.8,87,37.4,5.8,0.480100943,0.728457301,0.607354947,0.613621509
12/3/12 0:00,33.8,87,37.4,6.9,0.363564615,0.52738034,0.442595588,0.450280679
12/3/12 1:00,35.6,93,37.4,5.8,0.352162507,0.465794212,0.38139639,0.405323594
12/3/12 2:00,37.4,93,39.2,6.9,0.286443705,0.394485071,0.304626337,0.334363221
12/3/12 3:00,39,98,39,4.6,0.241642263,0.348791456,0.26068516,0.289442111
12/3/12 4:00,41,93,42.8,3.5,0.21569939,0.334030776,0.239898396,0.26935336
12/3/12 5:00,44.6,100,44.6,6.9,0.211938787,0.326956259,0.249820856,0.267771959
12/3/12 6:00,46.4,100,46.4,9.2,0.236521354,0.357983923,0.282370321,0.297334733
12/3/12 7:00,48.2,94,50,13.8,0.324224626,0.471413413,0.408186498,0.405677685
12/3/12 8:00,48.2,94,50,12.7,0.424237382,0.627968765,0.523913101,0.532462016
12/3/12 9:00,48,87,51,11.5,0.421313922,0.660233808,0.518729946,0.542910518
12/3/12 10:00,48.2,88,51.8,16.1,0.389901275,0.604289848,0.479448529,0.49959569
12/3/12 11:00,46.4,87,50,12.7,0.36863838,0.579726103,0.459074866,0.477244749
12/3/12 12:00,44,74,50,15,0.374297837,0.569220028,0.457701872,0.474575055
12/3/12 13:00,41,76,48.2,12.7,0.40216528,0.581465779,0.455459893,0.488006392
12/3/12 14:00,39.2,76,46.4,15,0.396663339,0.558148369,0.450794118,0.475650292
12/3/12 15:00,37,62,46,13.8,0.377859678,0.541137804,0.444084225,0.460863404
12/3/12 16:00,37.4,76,44.6,13.8,0.412263041,0.5766904,0.497421123,0.500912329
12/3/12 17:00,37.4,81,42.8,11.5,0.533390555,0.708523197,0.670992647,0.640665631
12/3/12 18:00,37.4,81,42.8,12.7,0.633002252,0.844022507,0.780223729,0.757641673
12/3/12 19:00,37.4,81,42.8,11.5,0.677375418,0.964826825,0.818470233,0.830340402
12/3/12 20:00,37.4,81,42.8,13.8,0.662847862,0.994079468,0.815969251,0.836424918
12/3/12 21:00,35.6,76,42.8,12.7,0.612650027,0.954741387,0.763520054,0.78986596
12/3/12 22:00,35.6,76,42.8,15,0.563743618,0.861322923,0.701690508,0.719761644
12/3/12 23:00,33.8,76,41,8.1,0.488981142,0.735489664,0.595800134,0.61616344
12/4/12 0:00,33.8,93,35.6,8.1,0.3624132,0.538807074,0.445106952,0.455130387
12/4/12 1:00,33.8,87,37.4,9.2,0.338116408,0.463164063,0.361891639,0.394307763
12/4/12 2:00,33.8,87,37.4,6.9,0.274788802,0.39359329,0.288040803,0.325625388
12/4/12 3:00,34,88,36,10.4,0.240634146,0.353917279,0.248789297,0.287884566
12/4/12 4:00,32,93,33.8,6.9,0.216702328,0.336650735,0.239973244,0.270729315
12/4/12 5:00,33.8,87,37.4,10.4,0.213318736,0.33093704,0.244609365,0.268609498
12/4/12 6:00,33.8,87,37.4,11.5,0.238741685,0.364429687,0.284174582,0.30110137
12/4/12 7:00,33.8,87,37.4,11.5,0.313391907,0.485848805,0.397312375,0.40484895
12/4/12 8:00,33.8,87,37.4,9.2,0.41103215,0.63829228,0.543387291,0.53749589
12/4/12 9:00,35.6,87,39.2,13.8,0.417633037,0.638066177,0.531870234,0.536436164
12/4/12 10:00,35.6,81,41,13.8,0.385605321,0.591900276,0.473100335,0.491487123
12/4/12 11:00,37.4,76,44.6,17.3,0.363834811,0.554267463,0.462210702,0.466383379
12/4/12 12:00,35.6,71,44.6,16.1,0.356926829,0.534897931,0.443747827,0.451352211
12/4/12 13:00,37.4,71,46.4,18.4,0.364925721,0.533335173,0.437125084,0.451558641
12/4/12 14:00,35.6,71,44.6,15,0.37240133,0.539525517,0.429509699,0.454402082
12/4/12 15:00,35.6,71,44.6,13.8,0.381024391,0.554692095,0.443833445,0.467197991
12/4/12 16:00,33.8,70,42.8,10.4,0.405468958,0.590872701,0.489129766,0.50200073
12/4/12 17:00,33.8,81,39.2,11.5,0.519224501,0.739216452,0.653161204,0.643231416
12/4/12 18:00,33.8,81,39.2,11.5,0.618152994,0.869480238,0.776056857,0.761158356
12/4/12 19:00,33.8,87,37.4,9.2,0.675342572,0.97193796,0.837070234,0.837383562
12/4/12 20:00,32,87,35.6,10.4,0.645299335,0.988659311,0.834882943,0.833504567
12/4/12 21:00,32,87,35.6,8.1,0.605787694,0.932165976,0.777594649,0.782390573
12/4/12 22:00,32,81,37.4,5.8,0.561262749,0.868145287,0.704924414,0.72243259
12/4/12 23:00,30.2,93,32,4.6,0.479425167,0.739,0.583353847,0.610946657
12/5/12 0:00,30.2,93,32,3.5,0.355854767,0.549861673,0.418668896,0.450113425
12/5/12 1:00,30.2,93,32,2.3,0.34181798,0.477012402,0.362362968,0.401188493
12/5/12 2:00,28.4,93,30.2,,0.280391501,0.402152924,0.299908528,0.334699814
12/5/12 3:00,28.4,93,30.2,,0.239709212,0.36404961,0.256923797,0.293853881
12/5/12 4:00,28.4,93,30.2,,0.219052164,0.342249426,0.249511364,0.276361279
12/5/12 5:00,28.4,93,30.2,5.8,0.215532187,0.34180248,0.256885695,0.27704
12/5/12 6:00,32,100,32,4.6,0.240879023,0.378491043,0.297003342,0.310932603
12/5/12 7:00,32,93,33.8,2.3,0.325089346,0.492776298,0.410727941,0.415166027
12/5/12 8:00,33.8,93,35.6,3.5,0.421616537,0.674898484,0.545985962,0.556310868
12/5/12 9:00,33.8,93,35.6,6.9,0.423582131,0.703850252,0.559028744,0.572033607
12/5/12 10:00,33.8,87,37.4,5.8,0.390943396,0.667998163,0.524013369,0.537467763
12/5/12 11:00,33.8,87,37.4,6.9,0.391285239,0.619159393,0.496330882,0.510596712
12/5/12 12:00,32,71,38,8.1,0.385539956,0.592707855,0.471975268,0.491532968
12/5/12 14:00,32,75,39.2,10.4,0.385145949,0.58162718,0.472388369,0.487127465
12/5/12 15:00,30.2,70,39.2,10.4,0.385755827,0.585754249,0.45325468,0.483723836
12/5/12 16:00,28.4,70,37.4,8.1,0.432263041,0.619658861,0.503234626,0.526185902
12/5/12 17:00,28.4,70,37.4,9.2,0.55446282,0.758919652,0.675808824,0.668933346
12/5/12 18:00,28.4,70,37.4,6.9,0.632344061,0.890795226,0.786845588,0.777347882
12/5/12 19:00,28.4,75,35.6,5.8,0.665825195,0.968754822,0.835528074,0.832672571
12/5/12 20:00,26.6,70,35.6,6.9,0.655357024,0.97723505,0.822815384,0.829052285
12/5/12 21:00,26.6,75,33.8,6.9,0.620191453,0.950469237,0.79828877,0.800209459
12/5/12 22:00,26.6,75,33.8,8.1,0.567324084,0.889162075,0.735219251,0.741198137
12/5/12 23:00,26.6,80,32,6.9,0.489781355,0.75772819,0.613649733,0.630193207
12/6/12 0:00,26.6,80,32,4.6,0.3923202,0.573567034,0.465552139,0.484414902
12/6/12 1:00,24.8,80,30.2,4.6,0.353422395,0.495073955,0.391463904,0.420116852
12/6/12 2:00,24.8,86,28.4,4.6,0.285732816,0.40776757,0.309639706,0.340769217
12/6/12 3:00,23,83,26,5.8,0.241555432,0.36900735,0.273886363,0.301046011
12/6/12 4:00,23,86,26.6,6.9,0.224518293,0.352927423,0.257324198,0.28451908
12/6/12 5:00,23,86,26.6,5.8,0.221355876,0.342996323,0.26511631,0.281647188
12/6/12 6:00,24.8,86,28.4,,0.259950665,0.379684888,0.310300803,0.321295417
12/6/12 7:00,23,86,26.6,5.8,0.332062084,0.509593017,0.422300134,0.427274968
12/6/12 8:00,24.8,93,26.6,5.8,0.421612528,0.689288929,0.566632353,0.567619682
12/6/12 9:00,26.6,93,28.4,5.8,0.431381586,0.7227322,0.570144385,0.585117787
12/6/12 10:00,26.6,86,30.2,4.6,0.411575152,0.670236565,0.516800133,0.543153397
12/6/12 11:00,26.6,80,32,5.8,0.400782585,0.605819937,0.488137032,0.506160336
12/6/12 12:00,26.6,75,33.8,8.1,0.399396561,0.597865411,0.473237968,0.498471329
12/6/12 13:00,26.6,70,35.6,9.2,0.399488346,0.605585668,0.47587099,0.502308858
12/6/12 14:00,28.4,70,37.4,9.2,0.398104329,0.613012862,0.483668449,0.506937169
12/6/12 15:00,30.2,75,37.4,9.2,0.403365501,0.614522279,0.498606952,0.513330716
12/6/12 16:00,33.8,87,37.4,12.7,0.445546312,0.675029857,0.553417781,0.566247809
12/6/12 17:00,33.8,87,37.4,9.2,0.569275651,0.794919614,0.700717247,0.694889883
12/6/12 18:00,35,80,39,11.5,0.661042683,0.889874139,0.798033423,0.789416652
12/6/12 19:00,35.6,87,39.2,11.5,0.664502217,0.98068994,0.852284091,0.841471791
12/6/12 20:00,35.6,87,39.2,11.5,0.648687362,0.992348645,0.816185161,0.831036699
12/6/12 21:00,37.4,93,39.2,12.7,0.609960643,0.947398713,0.78777206,0.79265346
12/6/12 22:00,37.4,87,41,12.7,0.573570399,0.882393383,0.738376337,0.741311176
12/6/12 23:00,37.4,87,41,16.1,0.489763304,0.750118566,0.618195856,0.628307524
12/7/12 0:00,39.2,87,42.8,18.4,0.38729102,0.567172335,0.461707219,0.479100438
12/7/12 1:00,37.4,81,42.8,16.1,0.352441797,0.488176849,0.391442809,0.417051315
12/7/12 2:00,35.6,87,39.2,12.7,0.288170177,0.408279871,0.313370568,0.342788128
12/7/12 3:00,35,81,39,12.7,0.246328714,0.36605696,0.276715051,0.302222791
12/7/12 4:00,33.8,87,37.4,12.7,0.231308758,0.345729903,0.261828094,0.285129291
12/7/12 5:00,32,81,37.4,10.4,0.232493902,0.345097381,0.267676923,0.286865047
12/7/12 6:00,32,81,37.4,11.5,0.249213415,0.380827285,0.300419398,0.315516618
12/7/12 7:00,32,81,37.4,12.7,0.326620289,0.505143776,0.412212709,0.420960373
12/7/12 8:00,33.8,87,37.4,13.8,0.420898559,0.655276068,0.552422074,0.5499832
12/7/12 9:00,34,84,37,16.1,0.443682927,0.709942581,0.587851505,0.588894631
12/7/12 10:00,35.6,87,39.2,12.7,0.431052106,0.67987276,0.555367893,0.563910884
12/7/12 11:00,35.6,81,41,17.3,0.402986696,0.660044097,0.517088963,0.536331629
12/7/12 12:00,34,60,43,17.3,0.404907428,0.630259991,0.486848161,0.516867604
12/7/12 13:00,32,61,44.6,15,0.404944568,0.620945797,0.475973913,0.510208181
12/7/12 14:00,32,61,44.6,15,0.392006098,0.594870923,0.475820736,0.495537801
12/7/12 15:00,33,55,44,18.4,0.389634146,0.581988975,0.485219398,0.492201059
12/7/12 16:00,33.8,70,42.8,11.5,0.426744457,0.640165365,0.537329766,0.54178141
12/7/12 17:00,32,70,41,10.4,0.537011641,0.772168963,0.705640134,0.67655377
12/7/12 18:00,32,70,41,13.8,0.627861419,0.890569789,0.809851504,0.782006755
12/7/12 19:00,32,70,41,15,0.643316519,0.946118918,0.835663544,0.816232792
12/7/12 20:00,33.8,76,41,13.8,0.633733925,0.95605877,0.798629432,0.806920395
12/7/12 21:00,33.8,76,41,8.1,0.576395787,0.9028618,0.756552508,0.755394742
12/7/12 22:00,35.6,81,41,9.2,0.545732816,0.826905419,0.703474248,0.70060179
12/7/12 23:00,35.6,81,41,10.4,0.485969512,0.726471533,0.599808026,0.612681577
12/8/12 0:00,36,76,41,9.2,0.40052439,0.571185951,0.460616722,0.484792952
12/8/12 1:00,35.6,81,41,6.9,0.372480866,0.510748508,0.395122995,0.433663381
12/8/12 2:00,33.8,76,41,5.8,0.301687743,0.420485767,0.332967246,0.357473069
12/8/12 3:00,35,71,41,5.8,0.250941209,0.368284075,0.282251337,0.306167579
12/8/12 4:00,35.6,81,41,4.6,0.22991736,0.345812672,0.256222073,0.283194485
12/8/12 5:00,35.6,81,41,3.5,0.223021076,0.333873737,0.261668896,0.277662345
12/8/12 6:00,35,77,40,4.6,0.23204437,0.353563361,0.288755184,0.295859387
12/8/12 7:00,35.6,81,41,4.6,0.267359401,0.409275023,0.344161873,0.344772096
12/8/12 8:00,35.6,87,39.2,4.6,0.341471991,0.506661156,0.428857525,0.431030679
12/8/12 9:00,35.6,87,39.2,4.6,0.422599556,0.626627181,0.53918796,0.535578342
12/8/12 10:00,35.6,87,39.2,6.9,0.439771492,0.650019734,0.562243984,0.55684885
12/8/12 11:00,35.6,81,41,5.8,0.444876872,0.645510786,0.544266711,0.551826214
12/8/12 12:00,35.6,76,42.8,9.2,0.457688852,0.643458926,0.521089572,0.548897408
12/8/12 13:00,35.6,76,42.8,8.1,0.472651692,0.641235429,0.53815976,0.557599489
12/8/12 14:00,37.4,81,42.8,6.9,0.464323905,0.635035337,0.553227273,0.556507119
12/8/12 15:00,36,69,43,6.9,0.451631725,0.633381368,0.520007353,0.542599671
12/8/12 16:00,33.8,70,42.8,6.9,0.479279534,0.658694355,0.567641711,0.574776926
12/8/12 17:00,33.8,81,39.2,8.1,0.575373267,0.801000459,0.714097593,0.703006206
12/8/12 18:00,35.6,87,39.2,8.1,0.66133777,0.896547959,0.800823529,0.792990508
12/8/12 19:00,33.8,81,39.2,8.1,0.663146422,0.960887104,0.808548796,0.821287879
12/8/12 20:00,33.8,81,39.2,8.1,0.629216306,0.95747866,0.770855615,0.798470792
12/8/12 21:00,32,81,37.4,9.2,0.573669994,0.887548417,0.714358528,0.736947417
12/8/12 22:00,33.8,87,37.4,12.7,0.539699945,0.796245984,0.658526421,0.674200475
12/8/12 23:00,33.8,81,39.2,11.5,0.492723239,0.705543827,0.585783947,0.602794778
12/9/12 0:00,35,82,39,10.4,0.399394343,0.579233593,0.474625,0.491474443
12/9/12 1:00,35.6,81,41,10.4,0.373560976,0.520960991,0.41145418,0.442534136
12/9/12 2:00,37.4,87,41,12.7,0.301355876,0.4295296,0.337181271,0.362117013
12/9/12 3:00,38,86,41,8.1,0.258457317,0.365426802,0.2844602,0.308103322
12/9/12 4:00,37.4,87,41,6.9,0.2269551,0.334322166,0.256333779,0.27768054
12/9/12 5:00,39.2,81,44.6,12.7,0.220833149,0.317704452,0.257396656,0.269344469
12/9/12 6:00,39.2,81,44.6,12.7,0.220772173,0.333500689,0.267093645,0.278254107
12/9/12 7:00,41,87,44.6,15,0.243427858,0.391585186,0.311658586,0.32078098
12/9/12 8:00,41,87,44.6,13.8,0.303074834,0.458415328,0.390316388,0.388674151
12/9/12 9:00,41,87,44.6,16.1,0.403580931,0.599851308,0.510253512,0.510763965
12/9/12 10:00,41,81,46.4,16.1,0.473515521,0.670306563,0.569698328,0.578042899
12/9/12 11:00,39.2,76,46.4,17.3,0.506654656,0.66406884,0.597466221,0.594053122
12/9/12 12:00,39.2,76,46.4,16.1,0.511148558,0.65502983,0.579571906,0.587054034
12/9/12 13:00,39.2,76,46.4,18.4,0.528650775,0.678626434,0.602543812,0.608473165
12/9/12 14:00,39.2,71,48.2,15,0.545829822,0.733161542,0.638348495,0.64559456
12/9/12 15:00,40,65,48,13.8,0.556148005,0.730092244,0.642233445,0.648831873
12/9/12 16:00,39.2,76,46.4,10.4,0.590030488,0.756229463,0.675791973,0.679545089
12/9/12 17:00,39.2,76,46.4,11.5,0.663983369,0.8765039,0.793148495,0.783768711
12/9/12 18:00,39.2,76,46.4,8.1,0.698192457,0.985297384,0.862333111,0.857219646
12/9/12 19:00,33.8,66,44.6,11.5,0.687220744,1.024520423,0.864873579,0.869905971
12/9/12 20:00,33.8,66,44.6,11.5,0.656576497,1.020645708,0.812692307,0.843998904
12/9/12 21:00,33.8,70,42.8,10.4,0.591004989,0.930651217,0.748400669,0.769061884
12/9/12 22:00,33.8,76,41,9.2,0.540444013,0.845580083,0.692243478,0.703246441
12/9/12 23:00,33.8,76,41,9.2,0.475998892,0.718341138,0.59923679,0.606008399
12/10/12 0:00,32,81,37.4,6.9,0.370379711,0.524143776,0.450712375,0.45344065
12/10/12 1:00,33.8,81,39.2,6.9,0.343576816,0.460541571,0.371366979,0.397668554
12/10/12 2:00,33.8,87,37.4,8.1,0.278557404,0.385565457,0.294064171,0.325335099
